7	-0.12
7	-0.12
7	-0.12
7	-0.12
7	-0.12
7	-0.12
7	-0.12
7	0.04
7	0.04
7	0.04
7	0.04
7	0.04
7	0.04
7	0.04
6	-0.041
6	-0.041
6	-0.041
6	-0.041
6	-0.041
6	-0.041
6	0.07
6	0.07
6	0.07
6	0.07
6	0.07
5	-0.11
5	-0.11
5	-0.11
5	-0.11
5	-0.11
5	0.18
5	0.18
5	0.18
5	0.18
5	0.18
5	-0.202
5	-0.202
5	-0.202
5	-0.202
5	-0.136
5	-0.136
5	-0.136
5	-0.136
5	-0.136
5	-0.391
5	-0.391
5	-0.391
5	-0.391
5	-0.391
5	0.238
5	0.238
5	0.238
5	0.238
5	0.238
5	-0.26
5	-0.26
5	-0.26
5	-0.26
5	-0.26
5	0.143
5	0.143
5	0.143
5	0.143
5	0.143
5	0.077
5	0.077
5	0.077
5	0.077
5	0.077
5	-0.08
5	-0.08
5	-0.08
5	-0.08
5	-0.08
5	0
5	0
5	0
5	0
5	0
5	0.025
5	0.025
5	0.025
5	0.025
5	0.025
5	-0.55
5	-0.55
5	-0.55
5	-0.55
5	-0.55
5	-0.201
5	-0.201
5	-0.201
5	-0.201
5	-0.201
5	-0.37
5	-0.37
5	-0.37
5	-0.37
5	-0.37
5	0.04
5	0.04
5	0.04
5	0.04
5	0.04
5	-0.131
5	-0.131
5	-0.131
5	-0.131
5	-0.131
4	0.023
4	0.023
4	0.023
4	0.023
4	-0.12
4	-0.12
4	-0.12
4	-0.12
4	-0.092
4	-0.092
4	-0.092
4	-0.092
4	-0.053
4	-0.053
4	-0.053
4	-0.053
4	0.02
4	0.02
4	0.02
4	0.02
4	0.06
4	0.06
4	0.06
4	0.06
4	-0.03
4	-0.03
4	-0.03
4	-0.03
4	0.012
4	0.012
4	0.012
4	0.012
4	0.072
4	0.072
4	0.072
4	0.072
4	-0.533
4	-0.533
4	-0.533
4	-0.533
4	-0.618
4	-0.618
4	-0.618
4	-0.618
4	-0.413
4	-0.413
4	-0.413
4	-0.413
4	-0.309
4	-0.309
4	-0.309
4	-0.309
4	0.087
4	0.087
4	0.087
4	0.087
4	-0.24
4	-0.24
4	-0.24
4	-0.24
4	-0.028
4	-0.028
4	-0.028
4	-0.028
4	-0.156
4	-0.156
4	-0.156
4	-0.156
4	0.061
4	0.061
4	0.061
4	0.061
4	-0.13
4	-0.13
4	-0.13
4	-0.13
4	-0.311
4	-0.311
4	-0.311
4	-0.311
4	-0.374
4	-0.374
4	-0.374
4	-0.374
4	-0.165
4	-0.165
4	-0.165
4	-0.165
4	-0.052
4	-0.052
4	-0.052
4	-0.052
4	0.523
4	0.523
4	0.523
4	0.523
4	0.155
4	0.155
4	0.155
4	0.155
4	-0.106
4	-0.106
4	-0.106
4	-0.139
4	-0.139
4	-0.139
4	-0.139
4	-0.053
4	-0.053
4	-0.053
4	-0.053
4	-0.32
4	-0.32
4	-0.32
4	-0.22
4	-0.22
4	-0.22
4	-0.22
4	0.17
4	0.17
4	0.17
4	-0.151
4	-0.151
4	-0.151
4	-0.151
4	-0.1
4	-0.1
4	-0.1
4	-0.1
4	-0.073
4	-0.073
4	-0.073
4	-0.073
4	-0.014
4	-0.014
4	-0.014
4	-0.014
4	-0.031
4	-0.031
4	-0.031
4	-0.031
4	0.36
4	0.36
4	0.36
3	0.04
3	0.04
3	-0.28
3	-0.28
3	-0.28
3	0.1
3	0.1
3	0.1
3	-0.32
3	-0.32
3	-0.32
3	-0.02
